ID,StateCode,CountyCode,CountyName,Year,Force,Employed,Unemployed,Percent
CN0808300000000,08,083,"Montezuma County, CO",2013,"12,750     ","11,768     ",982     ,7.7     
CN0808500000000,08,085,"Montrose County, CO",2013,"19,355     ","17,531     ","1,824     ",9.4     
CN0808700000000,08,087,"Morgan County, CO",2013,"14,705     ","13,747     ",958     ,6.5     
CN0808900000000,08,089,"Otero County, CO",2013,"8,231     ","7,423     ",808     ,9.8     
CN0809100000000,08,091,"Ouray County, CO",2013,"2,135     ","1,973     ",162     ,7.6     
CN0809300000000,08,093,"Park County, CO",2013,"9,281     ","8,720     ",561     ,6.0     
CN0809500000000,08,095,"Phillips County, CO",2013,"2,131     ","2,033     ",98     ,4.6     
CN0809700000000,08,097,"Pitkin County, CO",2013,"10,814     ","10,116     ",698     ,6.5     
CN0809900000000,08,099,"Prowers County, CO",2013,"5,875     ","5,507     ",368     ,6.3     
CN0810100000000,08,101,"Pueblo County, CO",2013,"73,555     ","66,329     ","7,226     ",9.8     
CN0810300000000,08,103,"Rio Blanco County, CO",2013,"3,081     ","2,840     ",241     ,7.8     
CN0810500000000,08,105,"Rio Grande County, CO",2013,"4,893     ","4,327     ",566     ,11.6     
CN0810700000000,08,107,"Routt County, CO",2013,"14,538     ","13,676     ",862     ,5.9     
CN0810900000000,08,109,"Saguache County, CO",2013,"2,962     ","2,629     ",333     ,11.2     
CN0811100000000,08,111,"San Juan County, CO",2013,480     ,438     ,42     ,8.8     
CN0811300000000,08,113,"San Miguel County, CO",2013,"4,791     ","4,473     ",318     ,6.6     
CN0811500000000,08,115,"Sedgwick County, CO",2013,"1,093     ","1,025     ",68     ,6.2     
CN0811700000000,08,117,"Summit County, CO",2013,"19,408     ","18,438     ",970     ,5.0     
CN0811900000000,08,119,"Teller County, CO",2013,"11,748     ","10,833     ",915     ,7.8     
CN0812100000000,08,121,"Washington County, CO",2013,"2,557     ","2,440     ",117     ,4.6     
CN0812300000000,08,123,"Weld County, CO",2013,"139,485     ","130,344     ","9,141     ",6.6     
CN0812500000000,08,125,"Yuma County, CO",2013,"4,752     ","4,526     ",226     ,4.8     
CN0900100000000,09,001,"Fairfield County, CT",2013,"470,521     ","436,414     ","34,107     ",7.2     
CN0900300000000,09,003,"Hartford County, CT",2013,"467,663     ","430,037     ","37,626     ",8.0     
CN0900500000000,09,005,"Litchfield County, CT",2013,"104,577     ","97,322     ","7,255     ",6.9     
CN0900700000000,09,007,"Middlesex County, CT",2013,"90,900     ","85,019     ","5,881     ",6.5     
CN0900900000000,09,009,"New Haven County, CT",2013,"452,053     ","413,961     ","38,092     ",8.4     
CN0901100000000,09,011,"New London County, CT",2013,"137,605     ","126,562     ","11,043     ",8.0     
CN0901300000000,09,013,"Tolland County, CT",2013,"83,144     ","77,653     ","5,491     ",6.6     
CN0901500000000,09,015,"Windham County, CT",2013,"62,360     ","56,961     ","5,399     ",8.7     
CN1000100000000,10,001,"Kent County, DE",2013,"73,779     ","68,336     ","5,443     ",7.4     
CN1000300000000,10,003,"New Castle County, DE",2013,"276,512     ","258,530     ","17,982     ",6.5     
CN1000500000000,10,005,"Sussex County, DE",2013,"92,204     ","85,884     ","6,320     ",6.9     
CN1100100000000,11,001,District of Columbia,2013,"373,559     ","341,774     ","31,785     ",8.5     
CN1200100000000,12,001,"Alachua County, FL",2013,"129,359     ","121,969     ","7,390     ",5.7     
CN1200300000000,12,003,"Baker County, FL",2013,"11,263     ","10,432     ",831     ,7.4     
CN1200500000000,12,005,"Bay County, FL",2013,"86,367     ","80,080     ","6,287     ",7.3     
CN1200700000000,12,007,"Bradford County, FL",2013,"10,978     ","10,287     ",691     ,6.3     
CN1200900000000,12,009,"Brevard County, FL",2013,"258,529     ","237,093     ","21,436     ",8.3     
CN1201100000000,12,011,"Broward County, FL",2013,"973,865     ","907,934     ","65,931     ",6.8     
CN1201300000000,12,013,"Calhoun County, FL",2013,"4,913     ","4,527     ",386     ,7.9     
CN1201500000000,12,015,"Charlotte County, FL",2013,"66,156     ","60,854     ","5,302     ",8.0     
CN1201700000000,12,017,"Citrus County, FL",2013,"49,345     ","44,563     ","4,782     ",9.7     
CN1201900000000,12,019,"Clay County, FL",2013,"96,886     ","90,741     ","6,145     ",6.3     
CN1202100000000,12,021,"Collier County, FL",2013,"155,486     ","144,508     ","10,978     ",7.1     
CN1202300000000,12,023,"Columbia County, FL",2013,"27,850     ","25,744     ","2,106     ",7.6     
CN1202700000000,12,027,"DeSoto County, FL",2013,"13,126     ","12,050     ","1,076     ",8.2     
CN1202900000000,12,029,"Dixie County, FL",2013,"5,842     ","5,345     ",497     ,8.5     
CN1203100000000,12,031,"Duval County, FL",2013,"457,310     ","423,011     ","34,299     ",7.5     
CN1203300000000,12,033,"Escambia County, FL",2013,"138,937     ","128,852     ","10,085     ",7.3     
CN1203500000000,12,035,"Flagler County, FL",2013,"43,994     ","40,317     ","3,677     ",8.4     
CN1203700000000,12,037,"Franklin County, FL",2013,"4,989     ","4,713     ",276     ,5.5     
CN1203900000000,12,039,"Gadsden County, FL",2013,"18,854     ","17,128     ","1,726     ",9.2     
CN1204100000000,12,041,"Gilchrist County, FL",2013,"6,618     ","6,099     ",519     ,7.8     
CN1204300000000,12,043,"Glades County, FL",2013,"5,466     ","5,059     ",407     ,7.4     
CN1204500000000,12,045,"Gulf County, FL",2013,"6,157     ","5,743     ",414     ,6.7     
CN1204700000000,12,047,"Hamilton County, FL",2013,"4,629     ","4,233     ",396     ,8.6     
CN1204900000000,12,049,"Hardee County, FL",2013,"11,047     ","10,137     ",910     ,8.2     
CN1205100000000,12,051,"Hendry County, FL",2013,"16,642     ","14,654     ","1,988     ",11.9     
CN1205300000000,12,053,"Hernando County, FL",2013,"66,297     ","60,346     ","5,951     ",9.0     
CN1205500000000,12,055,"Highlands County, FL",2013,"36,109     ","32,671     ","3,438     ",9.5     
CN1205700000000,12,057,"Hillsborough County, FL",2013,"673,096     ","628,714     ","44,382     ",6.6     
CN1205900000000,12,059,"Holmes County, FL",2013,"7,008     ","6,457     ",551     ,7.9     
CN1206100000000,12,061,"Indian River County, FL",2013,"61,463     ","55,537     ","5,926     ",9.6     
CN1206300000000,12,063,"Jackson County, FL",2013,"17,765     ","16,428     ","1,337     ",7.5     
CN1206500000000,12,065,"Jefferson County, FL",2013,"5,466     ","5,042     ",424     ,7.8     
CN1206700000000,12,067,"Lafayette County, FL",2013,"3,500     ","3,318     ",182     ,5.2     
CN1206900000000,12,069,"Lake County, FL",2013,"135,373     ","125,368     ","10,005     ",7.4     
CN1207100000000,12,071,"Lee County, FL",2013,"298,972     ","277,175     ","21,797     ",7.3     
CN1207300000000,12,073,"Leon County, FL",2013,"148,180     ","139,155     ","9,025     ",6.1     
CN1207500000000,12,075,"Levy County, FL",2013,"16,325     ","14,992     ","1,333     ",8.2     
CN1207700000000,12,077,"Liberty County, FL",2013,"2,844     ","2,653     ",191     ,6.7     
CN1207900000000,12,079,"Madison County, FL",2013,"7,905     ","7,291     ",614     ,7.8     
CN1208100000000,12,081,"Manatee County, FL",2013,"155,233     ","144,835     ","10,398     ",6.7     
CN1208300000000,12,083,"Marion County, FL",2013,"130,963     ","119,784     ","11,179     ",8.5     
CN1208500000000,12,085,"Martin County, FL",2013,"67,457     ","62,592     ","4,865     ",7.2     
CN1208600000000,12,086,"Miami-Dade County, FL",2013,"1,288,626     ","1,192,406     ","96,220     ",7.5     
CN1208700000000,12,087,"Monroe County, FL",2013,"44,291     ","42,148     ","2,143     ",4.8     
CN1208900000000,12,089,"Nassau County, FL",2013,"36,158     ","33,723     ","2,435     ",6.7     
CN1209100000000,12,091,"Okaloosa County, FL",2013,"92,115     ","86,849     ","5,266     ",5.7     
CN1209300000000,12,093,"Okeechobee County, FL",2013,"18,093     ","16,510     ","1,583     ",8.7     
CN1209500000000,12,095,"Orange County, FL",2013,"662,793     ","617,792     ","45,001     ",6.8     
CN1209700000000,12,097,"Osceola County, FL",2013,"147,808     ","136,118     ","11,690     ",7.9     
CN1209900000000,12,099,"Palm Beach County, FL",2013,"671,816     ","623,968     ","47,848     ",7.1     
CN1210100000000,12,101,"Pasco County, FL",2013,"210,292     ","194,135     ","16,157     ",7.7     
CN1210300000000,12,103,"Pinellas County, FL",2013,"469,946     ","438,744     ","31,202     ",6.6     
CN1210500000000,12,105,"Polk County, FL",2013,"278,543     ","255,651     ","22,892     ",8.2     
CN1210700000000,12,107,"Putnam County, FL",2013,"28,194     ","25,260     ","2,934     ",10.4     
CN1210900000000,12,109,"St. Johns County, FL",2013,"107,311     ","101,484     ","5,827     ",5.4     
CN1211100000000,12,111,"St. Lucie County, FL",2013,"129,131     ","116,275     ","12,856     ",10.0     
CN1211300000000,12,113,"Santa Rosa County, FL",2013,"73,006     ","68,334     ","4,672     ",6.4     
CN1211500000000,12,115,"Sarasota County, FL",2013,"170,642     ","158,729     ","11,913     ",7.0     
CN1211700000000,12,117,"Seminole County, FL",2013,"232,819     ","217,308     ","15,511     ",6.7     
CN1211900000000,12,119,"Sumter County, FL",2013,"27,555     ","25,006     ","2,549     ",9.3     
CN1212100000000,12,121,"Suwannee County, FL",2013,"18,066     ","16,816     ","1,250     ",6.9     
CN1212300000000,12,123,"Taylor County, FL",2013,"9,478     ","8,737     ",741     ,7.8     
CN1212500000000,12,125,"Union County, FL",2013,"4,980     ","4,666     ",314     ,6.3     
CN1212700000000,12,127,"Volusia County, FL",2013,"235,491     ","216,198     ","19,293     ",8.2     
CN1212900000000,12,129,"Wakulla County, FL",2013,"14,073     ","13,231     ",842     ,6.0     
CN1213100000000,12,131,"Walton County, FL",2013,"26,959     ","25,314     ","1,645     ",6.1     
CN1213300000000,12,133,"Washington County, FL",2013,"9,847     ","9,088     ",759     ,7.7     
CN1300100000000,13,001,"Appling County, GA",2013,"8,679     ","7,743     ",936     ,10.8     
CN1300300000000,13,003,"Atkinson County, GA",2013,"3,487     ","3,160     ",327     ,9.4     
CN1300500000000,13,005,"Bacon County, GA",2013,"4,630     ","4,238     ",392     ,8.5     
CN1300700000000,13,007,"Baker County, GA",2013,"1,130     ","1,010     ",120     ,10.6     
CN1300900000000,13,009,"Baldwin County, GA",2013,"18,538     ","16,652     ","1,886     ",10.2     
CN1301100000000,13,011,"Banks County, GA",2013,"8,000     ","7,367     ",633     ,7.9     
CN1301300000000,13,013,"Barrow County, GA",2013,"34,696     ","32,123     ","2,573     ",7.4     
CN1301500000000,13,015,"Bartow County, GA",2013,"47,073     ","42,984     ","4,089     ",8.7     
CN1301700000000,13,017,"Ben Hill County, GA",2013,"5,779     ","5,056     ",723     ,12.5     
CN1301900000000,13,019,"Berrien County, GA",2013,"7,414     ","6,704     ",710     ,9.6     
CN1302100000000,13,021,"Bibb County, GA",2013,"69,924     ","63,418     ","6,506     ",9.3     
CN1302300000000,13,023,"Bleckley County, GA",2013,"4,792     ","4,119     ",673     ,14.0     
CN1302500000000,13,025,"Brantley County, GA",2013,"7,040     ","6,288     ",752     ,10.7     
CN1302700000000,13,027,"Brooks County, GA",2013,"6,685     ","6,127     ",558     ,8.3     
CN1302900000000,13,029,"Bryan County, GA",2013,"15,424     ","14,273     ","1,151     ",7.5     
CN1303100000000,13,031,"Bulloch County, GA",2013,"34,188     ","31,214     ","2,974     ",8.7     
CN1303300000000,13,033,"Burke County, GA",2013,"9,490     ","8,350     ","1,140     ",12.0     
CN1303500000000,13,035,"Butts County, GA",2013,"10,203     ","9,252     ",951     ,9.3     
CN1303700000000,13,037,"Calhoun County, GA",2013,"2,106     ","1,934     ",172     ,8.2     
CN1303900000000,13,039,"Camden County, GA",2013,"21,588     ","19,907     ","1,681     ",7.8     
CN1304300000000,13,043,"Candler County, GA",2013,"5,104     ","4,686     ",418     ,8.2     
CN1304500000000,13,045,"Carroll County, GA",2013,"51,882     ","46,875     ","5,007     ",9.7     
CN1304700000000,13,047,"Catoosa County, GA",2013,"31,659     ","29,521     ","2,138     ",6.8     
CN1304900000000,13,049,"Charlton County, GA",2013,"4,922     ","4,505     ",417     ,8.5     
CN1305100000000,13,051,"Chatham County, GA",2013,"131,422     ","120,520     ","10,902     ",8.3     
CN1305300000000,13,053,"Chattahoochee County, GA",2013,"2,462     ","2,191     ",271     ,11.0     
CN1305500000000,13,055,"Chattooga County, GA",2013,"10,543     ","9,591     ",952     ,9.0     
CN1305700000000,13,057,"Cherokee County, GA",2013,"115,720     ","108,586     ","7,134     ",6.2     
CN1305900000000,13,059,"Clarke County, GA",2013,"57,904     ","53,362     ","4,542     ",7.8     
CN1306100000000,13,061,"Clay County, GA",2013,955     ,846     ,109     ,11.4     
CN1306300000000,13,063,"Clayton County, GA",2013,"125,088     ","111,567     ","13,521     ",10.8     
CN1306500000000,13,065,"Clinch County, GA",2013,"2,831     ","2,571     ",260     ,9.2     
CN1306700000000,13,067,"Cobb County, GA",2013,"388,975     ","362,843     ","26,132     ",6.7     
CN1306900000000,13,069,"Coffee County, GA",2013,"17,519     ","15,775     ","1,744     ",10.0     
CN1307100000000,13,071,"Colquitt County, GA",2013,"20,337     ","18,548     ","1,789     ",8.8     
CN1307300000000,13,073,"Columbia County, GA",2013,"65,592     ","61,328     ","4,264     ",6.5     
CN1307500000000,13,075,"Cook County, GA",2013,"7,440     ","6,803     ",637     ,8.6     
CN1307700000000,13,077,"Coweta County, GA",2013,"65,839     ","61,227     ","4,612     ",7.0     
CN1307900000000,13,079,"Crawford County, GA",2013,"5,691     ","5,186     ",505     ,8.9     
CN1308100000000,13,081,"Crisp County, GA",2013,"9,680     ","8,596     ","1,084     ",11.2     
CN1308300000000,13,083,"Dade County, GA",2013,"8,131     ","7,550     ",581     ,7.1     
CN1308500000000,13,085,"Dawson County, GA",2013,"10,787     ","9,988     ",799     ,7.4     
CN1308700000000,13,087,"Decatur County, GA",2013,"11,581     ","10,478     ","1,103     ",9.5     
CN1308900000000,13,089,"DeKalb County, GA",2013,"368,826     ","337,653     ","31,173     ",8.5     
CN1309100000000,13,091,"Dodge County, GA",2013,"7,786     ","6,898     ",888     ,11.4     
CN1309300000000,13,093,"Dooly County, GA",2013,"4,517     ","3,997     ",520     ,11.5     
CN1309500000000,13,095,"Dougherty County, GA",2013,"39,735     ","35,616     ","4,119     ",10.4     
CN1309700000000,13,097,"Douglas County, GA",2013,"67,342     ","61,536     ","5,806     ",8.6     
CN1309900000000,13,099,"Early County, GA",2013,"4,377     ","3,976     ",401     ,9.2     
CN1310100000000,13,101,"Echols County, GA",2013,"1,780     ","1,667     ",113     ,6.3     
CN1310300000000,13,103,"Effingham County, GA",2013,"26,188     ","24,307     ","1,881     ",7.2     
CN1310500000000,13,105,"Elbert County, GA",2013,"8,374     ","7,465     ",909     ,10.9     
CN1310700000000,13,107,"Emanuel County, GA",2013,"8,850     ","7,739     ","1,111     ",12.6     
CN1310900000000,13,109,"Evans County, GA",2013,"4,729     ","4,368     ",361     ,7.6     
CN1311100000000,13,111,"Fannin County, GA",2013,"9,768     ","8,886     ",882     ,9.0     
CN1311300000000,13,113,"Fayette County, GA",2013,"53,427     ","49,834     ","3,593     ",6.7     
CN1311500000000,13,115,"Floyd County, GA",2013,"43,792     ","39,621     ","4,171     ",9.5     
CN1311700000000,13,117,"Forsyth County, GA",2013,"96,525     ","90,833     ","5,692     ",5.9     
CN1311900000000,13,119,"Franklin County, GA",2013,"9,337     ","8,422     ",915     ,9.8     
CN1312100000000,13,121,"Fulton County, GA",2013,"508,510     ","467,279     ","41,231     ",8.1     
CN1312300000000,13,123,"Gilmer County, GA",2013,"11,913     ","10,839     ","1,074     ",9.0     
CN1312500000000,13,125,"Glascock County, GA",2013,"1,291     ","1,168     ",123     ,9.5     
CN1312700000000,13,127,"Glynn County, GA",2013,"38,075     ","34,828     ","3,247     ",8.5     
CN1312900000000,13,129,"Gordon County, GA",2013,"26,208     ","23,880     ","2,328     ",8.9     
CN1313100000000,13,131,"Grady County, GA",2013,"10,488     ","9,675     ",813     ,7.8     
CN1313300000000,13,133,"Greene County, GA",2013,"6,355     ","5,723     ",632     ,9.9     
CN1313500000000,13,135,"Gwinnett County, GA",2013,"438,426     ","408,201     ","30,225     ",6.9     
CN1313700000000,13,137,"Habersham County, GA",2013,"19,326     ","17,772     ","1,554     ",8.0     
CN1313900000000,13,139,"Hall County, GA",2013,"89,532     ","83,381     ","6,151     ",6.9     
CN1314100000000,13,141,"Hancock County, GA",2013,"2,643     ","2,254     ",389     ,14.7     
CN1314300000000,13,143,"Haralson County, GA",2013,"11,974     ","10,861     ","1,113     ",9.3     
CN1314500000000,13,145,"Harris County, GA",2013,"15,815     ","14,778     ","1,037     ",6.6     
CN1314700000000,13,147,"Hart County, GA",2013,"10,504     ","9,535     ",969     ,9.2     
CN1314900000000,13,149,"Heard County, GA",2013,"5,012     ","4,539     ",473     ,9.4     
CN1315100000000,13,151,"Henry County, GA",2013,"103,467     ","94,714     ","8,753     ",8.5     
CN1315300000000,13,153,"Houston County, GA",2013,"67,492     ","62,400     ","5,092     ",7.5     
